xk,xpl,xmw,xTe,,,yts,ytt
0.6,0.7,0.8312,334.9,,,3.5,5.5
0.6,0.7,0.7907,341.9,,,3.5,6
0.6,0.7,1.185,273.4,,,4,0
0.6,0.7,1.154,278.7,,,4,0.5
0.6,0.7,1.124,284.1,,,4,1
0.6,0.7,1.093,289.5,,,4,1.5
0.6,0.7,1.061,294.9,,,4,2
0.6,0.7,1.029,300.5,,,4,2.5
0.6,0.7,0.9968,306.1,,,4,3
0.6,0.7,0.9637,311.9,,,4,3.5
0.6,0.7,0.9299,317.8,,,4,4
0.6,0.7,0.895,323.8,,,4,4.5
0.6,0.7,0.8589,330.1,,,4,5
0.6,0.7,0.8213,336.6,,,4,5.5
0.6,0.7,0.7818,343.5,,,4,6
0.6,0.7,1.166,276.7,,,4.5,0
0.6,0.7,1.136,281.9,,,4.5,0.5
0.6,0.7,1.107,287,,,4.5,1
0.6,0.7,1.076,292.3,,,4.5,1.5
0.6,0.7,1.046,297.6,,,4.5,2
0.6,0.7,1.015,303,,,4.5,2.5
0.6,0.7,0.9832,308.5,,,4.5,3
0.6,0.7,0.951,314.1,,,4.5,3.5
0.6,0.7,0.918,319.8,,,4.5,4
0.6,0.7,0.8839,325.7,,,4.5,4.5
0.6,0.7,0.8487,331.9,,,4.5,5
0.6,0.7,0.812,338.2,,,4.5,5.5
0.6,0.7,0.7733,345,,,4.5,6
0.6,0.7,1.148,279.8,,,5,0
0.6,0.7,1.119,284.8,,,5,0.5
0.6,0.7,1.09,289.8,,,5,1
0.6,0.7,1.061,294.9,,,5,1.5
0.6,0.7,1.031,300.1,,,5,2
0.6,0.7,1.001,305.4,,,5,2.5
0.6,0.7,0.9704,310.7,,,5,3
0.6,0.7,0.939,316.2,,,5,3.5
0.6,0.7,0.9067,321.8,,,5,4
0.6,0.7,0.8735,327.5,,,5,4.5
0.6,0.7,0.8391,333.5,,,5,5
0.6,0.7,0.8031,339.8,,,5,5.5
0.6,0.7,0.7652,346.4,,,5,6
0.6,0.7,1.132,282.7,,,5.5,0
0.6,0.7,1.104,287.5,,,5.5,0.5
0.6,0.7,1.075,292.5,,,5.5,1
0.6,0.7,1.047,297.4,,,5.5,1.5
0.6,0.7,1.018,302.5,,,5.5,2
0.6,0.7,0.9884,307.6,,,5.5,2.5
0.6,0.7,0.9583,312.8,,,5.5,3
0.6,0.7,0.9276,318.1,,,5.5,3.5
0.6,0.7,0.8961,323.6,,,5.5,4
0.6,0.7,0.8637,329.3,,,5.5,4.5
0.6,0.7,0.83,335.1,,,5.5,5
0.6,0.7,0.7948,341.2,,,5.5,5.5
0.6,0.7,0.7576,347.7,,,5.5,6
0.6,0.7,1.116,285.4,,,6,0
0.6,0.7,1.089,290.1,,,6,0.5
0.6,0.7,1.061,294.9,,,6,1
0.6,0.7,1.033,299.8,,,6,1.5
0.6,0.7,1.005,304.7,,,6,2
0.6,0.7,0.9762,309.7,,,6,2.5
0.6,0.7,0.9469,314.8,,,6,3
0.6,0.7,0.9169,320,,,6,3.5
0.6,0.7,0.8861,325.4,,,6,4
0.6,0.7,0.8543,330.9,,,6,4.5
0.6,0.7,0.8213,336.6,,,6,5
0.6,0.7,0.7868,342.6,,,6,5.5
0.6,0.7,0.7504,349,,,6,6
0.6,0.75,1.4,240.1,,,0,0
0.6,0.75,1.358,247.1,,,0,0.5
0.6,0.75,1.316,254.1,,,0,1
0.6,0.75,1.273,261.1,,,0,1.5
0.6,0.75,1.231,268.2,,,0,2
0.6,0.75,1.188,275.4,,,0,2.5
0.6,0.75,1.145,282.6,,,0,3
0.6,0.75,1.101,289.8,,,0,3.5
0.6,0.75,1.057,297.2,,,0,4
0.6,0.75,1.011,304.7,,,0,4.5
0.6,0.75,0.965,312.4,,,0,5
0.6,0.75,0.9172,320.4,,,0,5.5
0.6,0.75,0.8675,328.7,,,0,6
0.6,0.75,1.364,246.1,,,0.5,0
0.6,0.75,1.324,252.7,,,0.5,0.5
0.6,0.75,1.283,259.5,,,0.5,1
0.6,0.75,1.243,266.2,,,0.5,1.5
0.6,0.75,1.202,273,,,0.5,2
0.6,0.75,1.161,279.8,,,0.5,2.5
0.6,0.75,1.12,286.7,,,0.5,3
0.6,0.75,1.078,293.7,,,0.5,3.5
0.6,0.75,1.035,300.8,,,0.5,4
0.6,0.75,0.9916,308,,,0.5,4.5
0.6,0.75,0.947,315.4,,,0.5,5
0.6,0.75,0.9009,323.1,,,0.5,5.5
0.6,0.75,0.8529,331.1,,,0.5,6
0.6,0.75,1.331,251.5,,,1,0
0.6,0.75,1.293,257.9,,,1,0.5
0.6,0.75,1.254,264.4,,,1,1
0.6,0.75,1.215,270.8,,,1,1.5
0.6,0.75,1.176,277.3,,,1,2
0.6,0.75,1.137,283.9,,,1,2.5
0.6,0.75,1.097,290.5,,,1,3
0.6,0.75,1.057,297.2,,,1,3.5
0.6,0.75,1.015,304,,,1,4
0.6,0.75,0.9735,311,,,1,4.5
0.6,0.75,0.9304,318.2,,,1,5
0.6,0.75,0.8859,325.6,,,1,5.5
0.6,0.75,0.8394,333.3,,,1,6
0.6,0.75,1.301,256.5,,,1.5,0
0.6,0.75,1.264,262.7,,,1.5,0.5
0.6,0.75,1.227,268.8,,,1.5,1
0.6,0.75,1.19,275,,,1.5,1.5
0.6,0.75,1.152,281.3,,,1.5,2
0.6,0.75,1.114,287.6,,,1.5,2.5
0.6,0.75,1.076,294,,,1.5,3
0.6,0.75,1.037,300.5,,,1.5,3.5
0.6,0.75,0.9973,307.1,,,1.5,4
0.6,0.75,0.9568,313.8,,,1.5,4.5
0.6,0.75,0.9151,320.7,,,1.5,5
0.6,0.75,0.872,327.9,,,1.5,5.5
0.6,0.75,0.8268,335.4,,,1.5,6
0.6,0.75,1.273,261.1,,,2,0
0.6,0.75,1.238,267,,,2,0.5
0.6,0.75,1.202,273,,,2,1
0.6,0.75,1.166,278.9,,,2,1.5
0.6,0.75,1.13,285,,,2,2
0.6,0.75,1.094,291.1,,,2,2.5
0.6,0.75,1.057,297.2,,,2,3
0.6,0.75,1.019,303.5,,,2,3.5
0.6,0.75,0.9806,309.8,,,2,4
0.6,0.75,0.9413,316.4,,,2,4.5
0.6,0.75,0.9009,323.1,,,2,5
0.6,0.75,0.859,330.1,,,2,5.5
0.6,0.75,0.8152,337.4,,,2,6
0.6,0.75,1.248,265.4,,,2.5,0
0.6,0.75,1.214,271.1,,,2.5,0.5
0.6,0.75,1.179,276.8,,,2.5,1
0.6,0.75,1.145,282.6,,,2.5,1.5
0.6,0.75,1.11,288.4,,,2.5,2
0.6,0.75,1.074,294.2,,,2.5,2.5
0.6,0.75,1.039,300.2,,,2.5,3
0.6,0.75,1.002,306.3,,,2.5,3.5
0.6,0.75,0.965,312.4,,,2.5,4
0.6,0.75,0.9269,318.8,,,2.5,4.5
0.6,0.75,0.8877,325.3,,,2.5,5
0.6,0.75,0.847,332.1,,,2.5,5.5
0.6,0.75,0.8043,339.2,,,2.5,6
0.6,0.75,1.224,269.3,,,3,0
0.6,0.75,1.191,274.8,,,3,0.5
0.6,0.75,1.158,280.3,,,3,1
0.6,0.75,1.125,285.9,,,3,1.5
0.6,0.75,1.091,291.5,,,3,2
0.6,0.75,1.057,297.2,,,3,2.5
0.6,0.75,1.022,303,,,3,3
0.6,0.75,0.9865,308.9,,,3,3.5
0.6,0.75,0.9505,314.9,,,3,4
0.6,0.75,0.9135,321,,,3,4.5
0.6,0.75,0.8753,327.4,,,3,5
0.6,0.75,0.8357,334,,,3,5.5
0.6,0.75,0.7941,340.9,,,3,6
0.6,0.75,1.202,273,,,3.5,0
0.6,0.75,1.17,278.3,,,3.5,0.5
0.6,0.75,1.138,283.6,,,3.5,1
0.6,0.75,1.106,289,,,3.5,1.5
0.6,0.75,1.073,294.5,,,3.5,2
0.6,0.75,1.04,300,,,3.5,2.5
0.6,0.75,1.006,305.6,,,3.5,3
0.6,0.75,0.9719,311.3,,,3.5,3.5
0.6,0.75,0.9369,317.1,,,3.5,4
0.6,0.75,0.9009,323.1,,,3.5,4.5
0.6,0.75,0.8638,329.3,,,3.5,5
0.6,0.75,0.8251,335.7,,,3.5,5.5
0.6,0.75,0.7845,342.5,,,3.5,6
0.6,0.75,1.182,276.4,,,4,0
0.6,0.75,1.151,281.5,,,4,0.5
0.6,0.75,1.12,286.7,,,4,1
0.6,0.75,1.088,291.9,,,4,1.5
0.6,0.75,1.057,297.2,,,4,2
0.6,0.75,1.024,302.6,,,4,2.5
0.6,0.75,0.9916,308,,,4,3
0.6,0.75,0.9583,313.6,,,4,3.5
0.6,0.75,0.9242,319.2,,,4,4
0.6,0.75,0.8891,325.1,,,4,4.5
0.6,0.75,0.8529,331.1,,,4,5
0.6,0.75,0.8152,337.4,,,4,5.5
0.6,0.75,0.7755,344,,,4,6
0.6,0.75,1.163,279.6,,,4.5,0
0.6,0.75,1.133,284.5,,,4.5,0.5
0.6,0.75,1.102,289.6,,,4.5,1
0.6,0.75,1.072,294.7,,,4.5,1.5
0.6,0.75,1.041,299.8,,,4.5,2
0.6,0.75,1.01,305,,,4.5,2.5
0.6,0.75,0.9779,310.3,,,4.5,3
0.6,0.75,0.9454,315.7,,,4.5,3.5
0.6,0.75,0.9122,321.2,,,4.5,4
0.6,0.75,0.878,326.9,,,4.5,4.5
0.6,0.75,0.8427,332.8,,,4.5,5
0.6,0.75,0.8058,338.9,,,4.5,5.5
0.6,0.75,0.767,345.4,,,4.5,6
0.6,0.75,1.145,282.6,,,5,0
0.6,0.75,1.116,287.4,,,5,0.5
0.6,0.75,1.086,292.3,,,5,1
0.6,0.75,1.057,297.2,,,5,1.5
0.6,0.75,1.026,302.2,,,5,2
0.6,0.75,0.996,307.3,,,5,2.5
0.6,0.75,0.965,312.4,,,5,3
0.6,0.75,0.9333,317.7,,,5,3.5
0.6,0.75,0.9009,323.1,,,5,4
0.6,0.75,0.8675,328.7,,,5,4.5
0.6,0.75,0.833,334.4,,,5,5
0.6,0.75,0.7969,340.4,,,5,5.5
0.6,0.75,0.759,346.7,,,5,6
0.6,0.75,1.128,285.4,,,5.5,0
0.6,0.75,1.099,290.1,,,5.5,0.5
0.6,0.75,1.071,294.8,,,5.5,1
0.6,0.75,1.042,299.6,,,5.5,1.5
0.6,0.75,1.013,304.5,,,5.5,2
0.6,0.75,0.9831,309.4,,,5.5,2.5
0.6,0.75,0.9528,314.5,,,5.5,3
0.6,0.75,0.9219,319.6,,,5.5,3.5
0.6,0.75,0.8903,324.9,,,5.5,4
0.6,0.75,0.8576,330.3,,,5.5,4.5
0.6,0.75,0.8238,335.9,,,5.5,5
0.6,0.75,0.7886,341.8,,,5.5,5.5
0.6,0.75,0.7513,348,,,5.5,6
0.6,0.75,1.112,288,,,6,0
0.6,0.75,1.084,292.6,,,6,0.5
0.6,0.75,1.057,297.2,,,6,1
0.6,0.75,1.028,301.9,,,6,1.5
0.6,0.75,0.9998,306.6,,,6,2
0.6,0.75,0.9709,311.5,,,6,2.5
0.6,0.75,0.9413,316.4,,,6,3
0.6,0.75,0.9111,321.4,,,6,3.5
0.6,0.75,0.8802,326.5,,,6,4
0.6,0.75,0.8483,331.9,,,6,4.5
0.6,0.75,0.8152,337.4,,,6,5
0.6,0.75,0.7806,343.1,,,6,5.5
0.6,0.75,0.7441,349.2,,,6,6
0.6,0.8,1.402,244.1,,,0,0
0.6,0.8,1.358,251,,,0,0.5
0.6,0.8,1.315,257.8,,,0,1
0.6,0.8,1.272,264.7,,,0,1.5
0.6,0.8,1.229,271.6,,,0,2
0.6,0.8,1.185,278.5,,,0,2.5
0.6,0.8,1.141,285.5,,,0,3
0.6,0.8,1.097,292.5,,,0,3.5
0.6,0.8,1.052,299.6,,,0,4
0.6,0.8,1.006,306.9,,,0,4.5
0.6,0.8,0.9597,314.3,,,0,5
0.6,0.8,0.9116,321.9,,,0,5.5
0.6,0.8,0.8616,329.8,,,0,6
0.6,0.8,1.365,250,,,0.5,0
0.6,0.8,1.324,256.5,,,0.5,0.5
0.6,0.8,1.282,263.1,,,0.5,1
0.6,0.8,1.241,269.6,,,0.5,1.5
0.6,0.8,1.2,276.2,,,0.5,2
0.6,0.8,1.158,282.8,,,0.5,2.5
0.6,0.8,1.116,289.5,,,0.5,3
0.6,0.8,1.074,296.2,,,0.5,3.5
0.6,0.8,1.03,303.1,,,0.5,4
0.6,0.8,0.9865,310,,,0.5,4.5
0.6,0.8,0.9416,317.2,,,0.5,5
0.6,0.8,0.8952,324.5,,,0.5,5.5
0.6,0.8,0.8469,332.2,,,0.5,6
0.6,0.8,1.331,255.3,,,1,0
0.6,0.8,1.292,261.6,,,1,0.5
0.6,0.8,1.252,267.8,,,1,1
0.6,0.8,1.213,274.1,,,1,1.5
0.6,0.8,1.173,280.4,,,1,2
0.6,0.8,1.133,286.7,,,1,2.5
0.6,0.8,1.093,293.1,,,1,3
0.6,0.8,1.052,299.6,,,1,3.5
0.6,0.8,1.011,306.2,,,1,4
0.6,0.8,0.9683,312.9,,,1,4.5
0.6,0.8,0.9249,319.8,,,1,5
0.6,0.8,0.8801,326.9,,,1,5.5
0.6,0.8,0.8334,334.3,,,1,6
0.6,0.8,1.3,260.2,,,1.5,0
0.6,0.8,1.263,266.2,,,1.5,0.5
0.6,0.8,1.225,272.2,,,1.5,1
0.6,0.8,1.187,278.2,,,1.5,1.5
0.6,0.8,1.149,284.3,,,1.5,2
0.6,0.8,1.11,290.4,,,1.5,2.5
0.6,0.8,1.072,296.5,,,1.5,3
0.6,0.8,1.032,302.8,,,1.5,3.5
0.6,0.8,0.9923,309.1,,,1.5,4
0.6,0.8,0.9514,315.6,,,1.5,4.5
0.6,0.8,0.9095,322.3,,,1.5,5
0.6,0.8,0.8661,329.1,,,1.5,5.5
0.6,0.8,0.8208,336.3,,,1.5,6
0.6,0.8,1.272,264.7,,,2,0
0.6,0.8,1.236,270.4,,,2,0.5
0.6,0.8,1.2,276.2,,,2,1
0.6,0.8,1.163,282,,,2,1.5
0.6,0.8,1.127,287.8,,,2,2
0.6,0.8,1.09,293.7,,,2,2.5
0.6,0.8,1.052,299.6,,,2,3
0.6,0.8,1.014,305.7,,,2,3.5
0.6,0.8,0.9754,311.8,,,2,4
0.6,0.8,0.9358,318.1,,,2,4.5
0.6,0.8,0.8952,324.5,,,2,5
0.6,0.8,0.8531,331.2,,,2,5.5
0.6,0.8,0.8091,338.2,,,2,6
0.6,0.8,1.246,268.8,,,2.5,0
0.6,0.8,1.211,274.3,,,2.5,0.5
0.6,0.8,1.176,279.9,,,2.5,1
0.6,0.8,1.141,285.5,,,2.5,1.5
0.6,0.8,1.106,291.1,,,2.5,2
0.6,0.8,1.07,296.8,,,2.5,2.5
0.6,0.8,1.034,302.5,,,2.5,3
0.6,0.8,0.9971,308.3,,,2.5,3.5
0.6,0.8,0.9597,314.3,,,2.5,4
0.6,0.8,0.9214,320.4,,,2.5,4.5
0.6,0.8,0.8819,326.6,,,2.5,5
0.6,0.8,0.841,333.1,,,2.5,5.5
0.6,0.8,0.7982,339.9,,,2.5,6
0.6,0.8,1.222,272.6,,,3,0
0.6,0.8,1.189,278,,,3,0.5
0.6,0.8,1.155,283.3,,,3,1
0.6,0.8,1.121,288.7,,,3,1.5
0.6,0.8,1.087,294.1,,,3,2
0.6,0.8,1.052,299.6,,,3,2.5
0.6,0.8,1.017,305.2,,,3,3
0.6,0.8,0.9814,310.8,,,3,3.5
0.6,0.8,0.9451,316.6,,,3,4
0.6,0.8,0.9078,322.5,,,3,4.5
0.6,0.8,0.8695,328.6,,,3,5
0.6,0.8,0.8297,334.9,,,3,5.5
0.6,0.8,0.7879,341.5,,,3,6
0.6,0.8,1.2,276.2,,,3.5,0
0.6,0.8,1.167,281.3,,,3.5,0.5
0.6,0.8,1.135,286.5,,,3.5,1
0.6,0.8,1.102,291.7,,,3.5,1.5
0.6,0.8,1.069,297,,,3.5,2
0.6,0.8,1.035,302.3,,,3.5,2.5
0.6,0.8,1.001,307.7,,,3.5,3
0.6,0.8,0.9667,313.2,,,3.5,3.5
0.6,0.8,0.9314,318.8,,,3.5,4
0.6,0.8,0.8952,324.5,,,3.5,4.5
0.6,0.8,0.8579,330.4,,,3.5,5
0.6,0.8,0.8191,336.6,,,3.5,5.5
0.6,0.8,0.7784,343.1,,,3.5,6
0.6,0.8,1.179,279.5,,,4,0
0.6,0.8,1.148,284.5,,,4,0.5
0.6,0.8,1.116,289.5,,,4,1
0.6,0.8,1.084,294.5,,,4,1.5
0.6,0.8,1.052,299.6,,,4,2
0.6,0.8,1.02,304.8,,,4,2.5
0.6,0.8,0.9865,310,,,4,3
0.6,0.8,0.9529,315.4,,,4,3.5
0.6,0.8,0.9186,320.8,,,4,4
0.6,0.8,0.8833,326.4,,,4,4.5
0.6,0.8,0.8469,332.2,,,4,5
0.6,0.8,0.8091,338.2,,,4,5.5
0.6,0.8,0.7693,344.5,,,4,6
0.6,0.8,1.159,282.6,,,4.5,0
0.6,0.8,1.129,287.4,,,4.5,0.5
0.6,0.8,1.098,292.3,,,4.5,1
0.6,0.8,1.068,297.2,,,4.5,1.5
0.6,0.8,1.036,302.1,,,4.5,2
0.6,0.8,1.005,307.1,,,4.5,2.5
0.6,0.8,0.9727,312.2,,,4.5,3
0.6,0.8,0.94,317.4,,,4.5,3.5
0.6,0.8,0.9065,322.7,,,4.5,4
0.6,0.8,0.8722,328.2,,,4.5,4.5
0.6,0.8,0.8367,333.8,,,4.5,5
0.6,0.8,0.7997,339.7,,,4.5,5.5
0.6,0.8,0.7608,345.8,,,4.5,6
0.6,0.8,1.141,285.5,,,5,0
0.6,0.8,1.112,290.1,,,5,0.5
0.6,0.8,1.082,294.9,,,5,1
0.6,0.8,1.052,299.6,,,5,1.5
0.6,0.8,1.022,304.4,,,5,2
0.6,0.8,0.9909,309.3,,,5,2.5
0.6,0.8,0.9597,314.3,,,5,3
0.6,0.8,0.9278,319.3,,,5,3.5
0.6,0.8,0.8952,324.5,,,5,4
0.6,0.8,0.8616,329.8,,,5,4.5
0.6,0.8,0.827,335.3,,,5,5
0.6,0.8,0.7908,341.1,,,5,5.5
0.6,0.8,0.7528,347.1,,,5,6
0.6,0.8,1.124,288.2,,,5.5,0
0.6,0.8,1.096,292.7,,,5.5,0.5
0.6,0.8,1.067,297.3,,,5.5,1
0.6,0.8,1.037,301.9,,,5.5,1.5
0.6,0.8,1.008,306.6,,,5.5,2
0.6,0.8,0.9779,311.4,,,5.5,2.5
0.6,0.8,0.9474,316.2,,,5.5,3
0.6,0.8,0.9163,321.2,,,5.5,3.5
0.6,0.8,0.8845,326.2,,,5.5,4
0.6,0.8,0.8517,331.4,,,5.5,4.5
0.6,0.8,0.8178,336.8,,,5.5,5
0.6,0.8,0.7824,342.4,,,5.5,5.5
0.6,0.8,0.7451,348.3,,,5.5,6
0.6,0.8,1.108,290.7,,,6,0
0.6,0.8,1.08,295.2,,,6,0.5
0.6,0.8,1.052,299.6,,,6,1
0.6,0.8,1.024,304.1,,,6,1.5
0.6,0.8,0.9948,308.7,,,6,2
0.6,0.8,0.9656,313.3,,,6,2.5
0.6,0.8,0.9358,318.1,,,6,3
0.6,0.8,0.9055,322.9,,,6,3.5
0.6,0.8,0.8743,327.8,,,6,4
0.6,0.8,0.8423,332.9,,,6,4.5
0.6,0.8,0.8091,338.2,,,6,5
0.6,0.8,0.7744,343.7,,,6,5.5
0.6,0.8,0.7379,349.5,,,6,6
0.6,0.85,1.403,248.4,,,0,0
0.6,0.85,1.359,255,,,0,0.5
0.6,0.85,1.315,261.7,,,0,1
0.6,0.85,1.271,268.3,,,0,1.5
0.6,0.85,1.227,275,,,0,2
0.6,0.85,1.182,281.7,,,0,2.5
0.6,0.85,1.138,288.4,,,0,3
0.6,0.85,1.093,295.2,,,0,3.5
0.6,0.85,1.047,302.1,,,0,4
0.6,0.85,1.001,309,,,0,4.5
0.6,0.85,0.9543,316.1,,,0,5
0.6,0.85,0.9059,323.4,,,0,5.5
0.6,0.85,0.8557,331,,,0,6
0.6,0.85,1.365,254.1,,,0.5,0
0.6,0.85,1.323,260.4,,,0.5,0.5
0.6,0.85,1.281,266.8,,,0.5,1
0.6,0.85,1.239,273.1,,,0.5,1.5
0.6,0.85,1.197,279.5,,,0.5,2
0.6,0.85,1.155,285.9,,,0.5,2.5
0.6,0.85,1.112,292.3,,,0.5,3
0.6,0.85,1.069,298.8,,,0.5,3.5
0.6,0.85,1.026,305.4,,,0.5,4
0.6,0.85,0.9813,312,,,0.5,4.5
0.6,0.85,0.936,318.9,,,0.5,5
0.6,0.85,0.8894,325.9,,,0.5,5.5
0.6,0.85,0.8409,333.3,,,0.5,6
0.6,0.85,1.331,259.3,,,1,0
0.6,0.85,1.291,265.3,,,1,0.5
0.6,0.85,1.251,271.4,,,1,1
0.6,0.85,1.211,277.4,,,1,1.5
0.6,0.85,1.17,283.5,,,1,2
0.6,0.85,1.13,289.7,,,1,2.5
0.6,0.85,1.089,295.8,,,1,3
0.6,0.85,1.047,302.1,,,1,3.5
0.6,0.85,1.006,308.4,,,1,4
0.6,0.85,0.9629,314.8,,,1,4.5
0.6,0.85,0.9192,321.4,,,1,5
0.6,0.85,0.8742,328.2,,,1,5.5
0.6,0.85,0.8273,335.3,,,1,6
0.6,0.85,1.3,264,,,1.5,0
0.6,0.85,1.261,269.8,,,1.5,0.5
0.6,0.85,1.223,275.6,,,1.5,1
0.6,0.85,1.184,281.4,,,1.5,1.5
0.6,0.85,1.146,287.3,,,1.5,2
0.6,0.85,1.107,293.1,,,1.5,2.5
0.6,0.85,1.067,299.1,,,1.5,3
0.6,0.85,1.028,305.1,,,1.5,3.5
0.6,0.85,0.9872,311.2,,,1.5,4
0.6,0.85,0.946,317.4,,,1.5,4.5
0.6,0.85,0.9037,323.8,,,1.5,5
0.6,0.85,0.8601,330.3,,,1.5,5.5
0.6,0.85,0.8146,337.2,,,1.5,6
0.6,0.85,1.271,268.3,,,2,0
0.6,0.85,1.234,273.9,,,2,0.5
0.6,0.85,1.197,279.5,,,2,1
0.6,0.85,1.16,285.1,,,2,1.5
0.6,0.85,1.123,290.7,,,2,2
0.6,0.85,1.085,296.3,,,2,2.5
0.6,0.85,1.047,302.1,,,2,3
0.6,0.85,1.009,307.9,,,2,3.5
0.6,0.85,0.9701,313.7,,,2,4
0.6,0.85,0.9303,319.8,,,2,4.5
0.6,0.85,0.8894,325.9,,,2,5
0.6,0.85,0.8471,332.3,,,2,5.5
0.6,0.85,0.8029,339,,,2,6
0.6,0.85,1.244,272.3,,,2.5,0
0.6,0.85,1.209,277.7,,,2.5,0.5
0.6,0.85,1.173,283,,,2.5,1
0.6,0.85,1.138,288.4,,,2.5,1.5
0.6,0.85,1.102,293.8,,,2.5,2
0.6,0.85,1.066,299.3,,,2.5,2.5
0.6,0.85,1.029,304.8,,,2.5,3
0.6,0.85,0.992,310.4,,,2.5,3.5
0.6,0.85,0.9543,316.1,,,2.5,4
0.6,0.85,0.9157,322,,,2.5,4.5
0.6,0.85,0.876,327.9,,,2.5,5
0.6,0.85,0.8349,334.2,,,2.5,5.5
0.6,0.85,0.792,340.6,,,2.5,6
0.6,0.85,1.22,276,,,3,0
0.6,0.85,1.186,281.2,,,3,0.5
0.6,0.85,1.152,286.4,,,3,1
0.6,0.85,1.117,291.5,,,3,1.5
0.6,0.85,1.082,296.8,,,3,2
0.6,0.85,1.047,302.1,,,3,2.5
0.6,0.85,1.012,307.4,,,3,3
0.6,0.85,0.9762,312.8,,,3,3.5
0.6,0.85,0.9395,318.4,,,3,4
0.6,0.85,0.9021,324,,,3,4.5
0.6,0.85,0.8635,329.8,,,3,5
0.6,0.85,0.8235,335.9,,,3,5.5
0.6,0.85,0.7817,342.2,,,3,6
0.6,0.85,1.197,279.5,,,3.5,0
0.6,0.85,1.164,284.4,,,3.5,0.5
0.6,0.85,1.131,289.4,,,3.5,1
0.6,0.85,1.098,294.4,,,3.5,1.5
0.6,0.85,1.064,299.5,,,3.5,2
0.6,0.85,1.031,304.6,,,3.5,2.5
0.6,0.85,0.9962,309.8,,,3.5,3
0.6,0.85,0.9613,315.1,,,3.5,3.5
0.6,0.85,0.9258,320.4,,,3.5,4
0.6,0.85,0.8894,325.9,,,3.5,4.5
0.6,0.85,0.8518,331.6,,,3.5,5
0.6,0.85,0.8129,337.5,,,3.5,5.5
0.6,0.85,0.7721,343.6,,,3.5,6
0.6,0.85,1.176,282.7,,,4,0
0.6,0.85,1.144,287.5,,,4,0.5
0.6,0.85,1.112,292.3,,,4,1
0.6,0.85,1.08,297.2,,,4,1.5
0.6,0.85,1.047,302.1,,,4,2
0.6,0.85,1.015,307,,,4,2.5
0.6,0.85,0.9813,312,,,4,3
0.6,0.85,0.9475,317.2,,,4,3.5
0.6,0.85,0.9129,322.4,,,4,4
0.6,0.85,0.8774,327.7,,,4,4.5
0.6,0.85,0.8409,333.3,,,4,5
0.6,0.85,0.8029,339,,,4,5.5
0.6,0.85,0.7631,345,,,4,6
0.6,0.85,1.156,285.6,,,4.5,0
0.6,0.85,1.125,290.3,,,4.5,0.5
0.6,0.85,1.094,295,,,4.5,1
0.6,0.85,1.063,299.7,,,4.5,1.5
0.6,0.85,1.032,304.4,,,4.5,2
0.6,0.85,0.9998,309.3,,,4.5,2.5
0.6,0.85,0.9674,314.2,,,4.5,3
0.6,0.85,0.9344,319.1,,,4.5,3.5
0.6,0.85,0.9008,324.2,,,4.5,4
0.6,0.85,0.8662,329.4,,,4.5,4.5
0.6,0.85,0.8306,334.8,,,4.5,5
0.6,0.85,0.7935,340.4,,,4.5,5.5
0.6,0.85,0.7545,346.3,,,4.5,6
0.6,0.85,1.138,288.4,,,5,0
0.6,0.85,1.108,292.9,,,5,0.5
0.6,0.85,1.078,297.5,,,5,1
0.6,0.85,1.047,302.1,,,5,1.5
0.6,0.85,1.017,306.7,,,5,2
0.6,0.85,0.9858,311.4,,,5,2.5
0.6,0.85,0.9543,316.1,,,5,3
0.6,0.85,0.9222,321,,,5,3.5
0.6,0.85,0.8894,325.9,,,5,4
0.6,0.85,0.8557,331,,,5,4.5
0.6,0.85,0.8208,336.3,,,5,5
0.6,0.85,0.7846,341.8,,,5,5.5
0.6,0.85,0.7465,347.5,,,5,6
0.6,0.85,1.12,291,,,5.5,0
0.6,0.85,1.091,295.4,,,5.5,0.5
0.6,0.85,1.062,299.8,,,5.5,1
0.6,0.85,1.033,304.3,,,5.5,1.5
0.6,0.85,1.003,308.8,,,5.5,2
0.6,0.85,0.9726,313.4,,,5.5,2.5
0.6,0.85,0.9419,318,,,5.5,3
0.6,0.85,0.9106,322.7,,,5.5,3.5
0.6,0.85,0.8786,327.6,,,5.5,4
0.6,0.85,0.8457,332.5,,,5.5,4.5
0.6,0.85,0.8116,337.7,,,5.5,5
0.6,0.85,0.7761,343,,,5.5,5.5
0.6,0.85,0.7388,348.7,,,5.5,6
0.6,0.85,1.104,293.5,,,6,0
0.6,0.85,1.076,297.8,,,6,0.5
0.6,0.85,1.047,302.1,,,6,1
0.6,0.85,1.019,306.4,,,6,1.5
0.6,0.85,0.9897,310.8,,,6,2
0.6,0.85,0.9602,315.2,,,6,2.5
0.6,0.85,0.9303,319.8,,,6,3
0.6,0.85,0.8997,324.4,,,6,3.5
0.6,0.85,0.8684,329.1,,,6,4
0.6,0.85,0.8362,334,,,6,4.5
0.6,0.85,0.8029,339,,,6,5
0.6,0.85,0.7682,344.2,,,6,5.5
0.6,0.85,0.7316,349.8,,,6,6
0.6,0.9,1.404,252.6,,,0,0
0.6,0.9,1.359,259.1,,,0,0.5
0.6,0.9,1.314,265.5,,,0,1
0.6,0.9,1.269,272,,,0,1.5
0.6,0.9,1.224,278.4,,,0,2
0.6,0.9,1.179,284.8,,,0,2.5
