,y,yhat
0,543.0275,499.68805
1,485.36023,500.47885
2,491.7677,480.3716
3,482.61417,477.42294
4,478.0374,472.8892
5,490.85236,480.58386
6,496.34448,491.07852
7,557.6733,506.77103
8,629.9862,585.4622
9,688.5689,672.12305
10,698.6378,715.3322
11,719.6909,713.4527
12,720.6063,720.5987
13,756.3051,719.57135
14,762.7126,737.5428
15,721.52167,735.43036
16,674.8386,690.1509
17,635.47833,629.5695
18,602.5256,582.0531
19,543.9429,557.38873
20,541.19684,533.8057
21,525.6358,527.4999
22,534.78937,521.65424
23,516.48224,521.66846
24,509.15942,513.4526
25,507.32874,507.2977
26,511.9055,501.962
27,505.49802,499.11594
28,510.99014,495.73407
29,498.1752,507.0106
30,526.55115,518.9709
31,566.8268,576.37744
32,631.8169,644.4393
33,727.92914,707.2866
34,758.1358,761.9493
35,755.3898,768.9338
36,779.189,763.89374
37,783.76575,767.26495
38,758.1358,766.21625
39,752.6437,751.5479
40,767.28937,730.0336
41,725.18304,705.29376
42,664.7697,651.4489
43,543.9429,602.3956
44,519.22833,551.9368
45,530.2126,536.2043
46,548.5197,531.1102
47,499.09055,528.772
48,496.34448,509.90146
49,484.4449,502.3341
50,480.78348,496.0883
51,500.0059,490.26953
52,486.2756,489.20657
53,483.52954,489.18973
54,497.25983,500.52496
55,554.01184,537.2796
56,620.83264,632.07184
57,728.8445,706.07263
58,757.22046,761.02374
59,748.98224,760.9359
60,770.95074,746.3514
61,749.89764,751.4562
62,726.09845,744.57434
63,744.4055,732.6822
64,717.8602,717.5312
65,673.9233,663.83276
66,602.5256,602.55304
67,521.059,555.8044
68,510.0748,527.3354
69,512.82086,520.031
70,503.66733,515.2375
71,510.99014,509.55676
72,491.7677,506.59036
73,522.8898,499.8908
74,500.92126,506.32678
75,520.1437,496.96677
76,521.059,498.88202
77,483.52954,506.03833
78,498.1752,498.27258
79,490.85236,503.7188
80,504.58267,505.7639
81,503.66733,512.153
82,504.58267,508.6436
83,504.58267,505.23166
84,507.32874,506.17874
85,518.313,506.89075
86,542.1122,514.13226
87,546.68896,524.6955
88,514.65155,525.70074
89,500.0059,515.6762
90,515.5669,507.93622
91,505.49802,510.54596
92,491.7677,506.89963
93,500.92126,501.0583
94,515.5669,500.33926
95,508.24408,503.531
96,490.85236,501.61343
97,510.0748,494.3074
98,537.5354,496.4563
99,498.1752,504.3633
100,495.42914,493.56223
101,499.09055,483.25064
102,529.29724,484.04343
103,489.02164,500.9278
104,483.52954,486.58417
105,489.02164,481.50687
106,474.37598,484.8083
107,449.6614,482.54312
108,482.61417,474.31107
109,503.66733,485.63358
110,526.55115,497.02307
111,551.26575,510.80432
112,486.2756,522.33545
113,511.9055,502.82706
114,502.75195,510.3713
115,532.0433,507.66245
116,543.0275,515.7011
117,493.59842,517.4896
118,497.25983,502.87057
119,528.3819,500.563
120,530.2126,504.12573
121,504.58267,502.70258
122,473.46063,493.03275
123,471.6299,476.1288
124,485.36023,473.36768
125,509.15942,497.46304
126,495.42914,542.21783
127,577.81104,540.4938
128,621.74805,645.9725
129,703.2146,702.41156
130,727.0138,753.84625
131,810.31104,764.88727
132,847.8405,786.1973
133,813.05707,795.8364
134,794.75,786.73126
135,814.8878,774.1329
136,778.2736,764.5411
137,689.48425,725.0637
138,643.7165,638.6966
139,579.6417,589.1484
140,593.3721,556.7273
141,523.8051,555.0247
142,505.49802,533.0761
143,496.34448,521.7082
144,534.78937,511.50345
145,534.78937,515.67725
146,521.059,510.89053
147,519.22833,502.45145
148,490.85236,501.06924
149,501.8366,501.30408
150,502.75195,515.17816
151,548.5197,536.99304
152,632.73224,610.9645
153,702.2992,713.3886
154,738.9134,754.64874
155,767.28937,763.87146
156,742.57477,764.161
157,772.7815,748.8308
158,771.8661,763.1184
159,762.7126,761.22186
160,730.6752,747.3297
161,733.42126,708.43774
162,666.6004,669.1081
163,591.5413,610.56256
164,560.4193,566.2295
165,532.0433,548.8373
166,518.313,537.298
167,521.059,528.98724
168,522.8898,523.6745
169,517.39764,519.24963
170,539.3661,513.72906
171,527.4665,515.6227
172,509.15942,511.6258
173,535.7047,504.87653
174,558.5886,530.7723
175,608.0177,592.9477
176,664.7697,681.1226
177,746.2362,735.3899
178,766.37396,778.5201
179,760.8819,780.6902
180,703.2146,771.3301
181,736.1673,741.09937
182,786.51184,751.9767
183,770.0354,764.86743
184,748.0669,741.29175
185,703.2146,696.5848
186,625.4094,630.7646
187,606.187,581.76355
188,566.8268,567.75287
189,532.9586,550.3788
190,510.99014,537.96796
191,568.6575,525.9122
192,535.7047,533.73804
193,501.8366,524.93146
194,542.1122,510.84326
195,518.313,515.55176
196,502.75195,508.01227
197,502.75195,506.0642
198,523.8051,522.4366
199,577.81104,582.0532
200,640.0551,668.60913
201,765.4586,722.7831
202,782.8504,786.39557
203,788.3425,780.96075
204,803.90356,776.42865
205,784.68115,782.03265
206,823.126,774.78516
207,805.73425,781.0876
208,737.08264,762.627
209,687.65356,704.4344
210,625.4094,634.60406
211,596.1181,585.9627
212,564.08075,568.5992
213,526.55115,549.71106
214,556.7579,534.3388
215,546.68896,536.10706
216,503.66733,526.82764
217,496.34448,512.3872
218,499.09055,502.2666
219,495.42914,495.27795
220,495.42914,490.69553
221,524.72046,496.21738
222,505.49802,533.05676
223,544.8582,556.64044
224,665.68506,628.4122
225,738.9134,737.6334
226,735.25195,767.457
227,730.6752,759.24097
228,730.6752,747.00146
229,738.9134,743.3699
230,770.0354,743.3018
231,801.1575,746.9392
232,723.35236,743.3265
233,691.315,669.0961
234,583.30316,614.6839
235,561.33466,559.18365
236,535.7047,543.3291
237,518.313,530.9328
238,542.1122,522.7868
239,531.1279,522.85284
240,521.059,516.724
241,561.33466,514.3336
242,549.43506,522.68225
243,510.99014,515.6414
244,538.45074,503.77225
245,510.0748,513.61444
246,509.15942,509.76355
247,518.313,514.7683
248,523.8051,519.5685
249,532.0433,521.3253
250,536.62006,521.2388
251,505.49802,521.4165
252,533.87396,513.0567
253,524.72046,524.36816
254,522.8898,522.5261
255,533.87396,523.3946
256,521.059,524.2971
257,536.62006,518.1587
258,515.5669,522.08307
259,513.7362,514.1328
260,508.24408,511.1863
261,504.58267,509.1666
262,507.32874,506.40106
263,492.68307,505.34177
264,564.9961,499.5025
265,512.82086,517.1063
266,531.1279,503.97736
267,512.82086,505.86777
268,524.72046,499.47714
269,513.7362,498.01688
270,504.58267,496.55475
271,491.7677,491.34976
272,490.85236,488.24432
273,487.19095,489.05753
274,486.2756,487.1651
275,493.59842,490.04694
276,480.78348,491.0316
277,504.58267,489.99875
278,496.34448,500.73227
279,497.25983,500.82928
280,495.42914,503.63217
281,514.65155,503.94675
282,510.99014,510.38943
283,507.32874,509.1334
284,502.75195,507.97968
285,518.313,504.72113
286,543.9429,507.74796
287,540.2815,513.26105
288,485.36023,511.82855
289,508.24408,492.04425
290,513.7362,492.87515
291,484.4449,491.6537
292,485.36023,480.57428
293,489.937,494.7619
294,491.7677,507.7381
295,548.5197,532.94116
296,648.2933,621.6783
297,730.6752,727.32385
298,774.61224,769.4991
299,773.6969,778.44543
300,751.72833,773.95294
301,733.42126,763.3038
302,739.82874,751.3843
303,731.5905,744.9007
304,719.6909,721.7259
305,660.19293,675.5973
306,611.67914,604.533
307,561.33466,568.78687
308,564.08075,544.43646
309,543.9429,541.0516
310,518.313,532.07855
311,516.48224,518.34827
312,502.75195,511.21732
313,506.41336,504.31116
314,554.01184,499.88416
315,525.6358,512.10266
316,500.0059,504.3407
317,500.0059,500.2681
318,505.49802,511.92883
319,569.5729,545.9154
320,637.309,643.1142
321,705.96063,710.42456
322,828.6181,748.53156
323,753.559,789.0341
324,698.6378,751.7943
325,748.98224,725.94006
326,781.0197,748.53973
327,760.8819,759.6795
328,735.25195,745.197
329,724.2677,702.15765
330,675.75397,654.62994
331,619.00195,608.4857
332,569.5729,577.38464
333,553.0965,557.03455
334,548.5197,545.9339
335,549.43506,540.4618
336,527.4665,536.6851
337,513.7362,525.8988
338,530.2126,516.65375
339,542.1122,516.18475
340,523.8051,519.4815
341,522.8898,509.5418
342,519.22833,526.9665
343,596.1181,562.6969
344,664.7697,671.0292
345,771.8661,738.60645
346,826.7874,790.7674
347,792.00397,801.61237
348,792.9193,782.7587
349,811.2264,784.30225
350,820.37994,790.6284
351,824.0413,792.6249
352,819.4646,781.20325
353,728.8445,745.18256
354,642.80115,657.3205
355,582.3878,594.7381
356,559.50397,566.96014
357,549.43506,556.6859
358,553.0965,548.25464
359,523.8051,542.52216
360,524.72046,529.6946
361,521.059,524.9191
362,553.0965,519.1613
363,572.3189,523.3597
364,519.22833,527.862
365,523.8051,509.52777
366,532.0433,536.8716
367,586.0492,590.61993
368,660.19293,684.4438
369,731.5905,754.3629
370,828.6181,782.9374
371,832.27954,805.0036
372,822.21063,796.20404
373,796.58075,793.02094
374,830.4488,783.7972
375,798.41144,787.23035
376,813.05707,764.48865
377,813.9725,735.967
378,662.939,695.74677
379,640.0551,608.18964
380,607.10236,587.4515
381,554.9272,571.8591
382,555.8425,553.78204
383,553.0965,544.599
384,537.5354,533.9856
385,513.7362,527.51044
386,536.62006,514.9149
387,554.01184,514.40674
388,513.7362,520.1809
389,510.0748,509.38748
390,522.8898,522.1506
391,585.13385,570.1084
392,688.5689,678.7372
393,754.47437,769.32806
394,775.5276,797.86816
395,782.8504,791.5195
396,753.559,775.0478
397,761.79724,765.5479
398,788.3425,769.2829
399,732.5059,769.55414
400,748.0669,730.7957
401,698.6378,694.5688
402,619.00195,626.441
403,575.065,577.24915
404,521.97437,553.47687
405,562.25,532.88464
406,568.6575,539.16736
407,528.3819,536.5243
408,527.4665,523.8258
409,524.72046,520.011
410,521.059,514.5782
411,525.6358,510.9492
412,506.41336,507.2408
413,509.15942,505.87744
414,523.8051,508.23987
415,575.065,517.7418
416,556.7579,548.87744
417,552.18115,543.4063
418,551.26575,538.01483
419,571.40356,535.1745
420,544.8582,544.04
421,550.3504,536.9718
422,551.26575,537.8178
423,541.19684,537.034
424,527.4665,530.6969
425,550.3504,522.1942
426,520.1437,527.5092
427,536.62006,517.9053
428,523.8051,521.23425
429,524.72046,517.71265
430,514.65155,517.2875
431,538.45074,512.7963
432,511.9055,516.62823
433,545.7736,508.16248
434,514.65155,513.0926
435,510.0748,504.0084
436,518.313,501.6794
437,539.3661,497.50336
438,535.7047,508.72684
439,487.19095,513.7924
440,506.41336,491.9737
441,496.34448,499.66977
442,519.22833,498.8963
443,543.0275,509.60965
444,532.0433,523.16327
445,526.55115,519.27625
446,522.8898,519.0426
447,522.8898,518.1932
448,517.39764,519.5417
449,554.9272,518.0041
450,547.6043,528.1622
451,566.8268,528.9614
452,554.9272,533.67255
453,534.78937,530.317
454,523.8051,524.15375
455,510.0748,516.7907
456,501.8366,508.0713
457,492.68307,500.93866
458,500.92126,493.2064
459,503.66733,490.2589
460,516.48224,490.29633
461,491.7677,524.4292
462,517.39764,515.66724
463,566.8268,558.7876
464,641.8858,643.95404
465,739.82874,724.3424
466,770.0354,779.18854
467,802.0729,784.0597
468,768.2047,787.49066
469,767.28937,772.70154
470,750.813,769.5174
471,748.98224,755.75574
472,759.05115,736.41284
473,698.6378,712.44653
474,584.2185,640.2184
475,538.45074,565.99554
476,545.7736,541.1903
477,566.8268,536.5773
478,575.065,539.0829
479,511.9055,535.0469
480,522.8898,514.8983
481,522.8898,512.99493
482,497.25983,509.62805
483,515.5669,497.33102
484,499.09055,496.57635
485,492.68307,496.30103
486,502.75195,510.71896
487,597.03345,548.6224
488,684.9075,675.48047
489,753.559,749.1598
490,837.77167,774.83716
491,804.8189,795.54895
492,763.6279,776.3008
493,767.28937,768.0912
494,762.7126,775.36633
495,743.4902,771.8908
496,745.32086,745.0998
497,716.02954,698.6714
498,639.1398,643.1131
499,543.9429,590.16327
500,525.6358,551.3858
501,526.55115,543.5211
502,541.19684,536.87646
503,532.9586,534.4199
504,528.3819,527.38947
505,551.26575,521.1234
506,506.41336,524.3078
507,510.0748,508.5727
508,511.9055,503.20557
509,501.8366,501.17575
510,521.97437,514.71686
511,578.7264,575.2382
512,640.0551,665.26807
513,701.38385,726.4508
514,836.8563,753.1563
515,833.1949,798.72015
516,829.53345,789.5772
517,807.565,788.51227
518,825.8721,785.93353
519,815.80316,789.21094
520,800.2421,775.4348
521,681.2461,732.44183
522,634.563,627.30975
523,562.25,582.24896
524,588.7953,553.98364
525,558.5886,558.8435
526,529.29724,547.2803
527,519.22833,535.7145
528,521.059,527.67175
529,532.0433,521.903
530,536.62006,519.013
531,509.15942,516.15436
532,509.15942,503.80933
533,511.9055,499.6151
534,521.059,519.234
535,588.7953,571.87164
536,650.12396,678.7943
537,772.7815,739.6509
538,772.7815,796.10736
539,764.5433,784.8105
540,762.7126,775.35956
541,775.5276,772.03455
542,743.4902,771.8427
543,741.6594,756.31464
544,737.99805,729.51495
545,673.9233,692.35034
546,617.17126,624.1363
547,605.27167,581.68097
548,557.6733,568.52673
549,545.7736,547.67346
550,522.8898,537.66425
551,527.4665,523.72473
552,529.29724,519.0333
553,532.0433,515.3763
554,528.3819,511.88312
555,519.22833,508.0143
556,504.58267,501.68848
557,500.0059,505.00677
558,535.7047,521.8116
559,589.71063,586.31726
560,645.54724,670.32544
561,736.1673,724.87646
562,755.3898,767.65704
563,770.0354,761.9115
564,761.79724,761.13416
565,747.15155,755.33844
566,750.813,744.54315
567,713.28345,738.73865
568,694.9764,696.12085
569,657.44684,647.51544
570,601.6102,596.9166
571,537.5354,560.07196
572,549.43506,535.22144
573,514.65155,531.74976
574,559.50397,521.0843
575,538.45074,528.71857
576,510.0748,520.9229
577,498.1752,511.67352
578,499.09055,502.93695
579,488.1063,498.03677
580,495.42914,491.3863
581,492.68307,500.30606
582,553.0965,498.42502
583,706.876,523.66626
584,520.1437,624.6641
585,524.72046,533.9034
586,534.78937,527.6057
587,543.9429,526.16785
588,525.6358,533.05347
589,531.1279,526.8094
590,556.7579,521.28955
591,543.0275,533.715
592,513.7362,527.23157
593,542.1122,513.57526
594,519.22833,523.58044
595,535.7047,514.0133
596,499.09055,521.5938
597,496.34448,511.6662
598,560.4193,508.72824
599,530.2126,524.3544
600,534.78937,515.8051
601,519.22833,511.45438
602,515.5669,502.23965
603,528.3819,503.33627
604,505.49802,507.80313
605,500.0059,493.91672
606,505.49802,494.34286
607,487.19095,494.94797
608,498.1752,486.18484
609,493.59842,493.4521
610,498.1752,490.49017
611,500.92126,496.2395
612,510.0748,498.72858
613,525.6358,504.76315
614,505.49802,515.43146
615,524.72046,509.24664
616,616.2559,516.8995
617,658.3622,553.8728
618,517.39764,575.7809
619,522.8898,527.2109
620,532.0433,522.13873
621,540.2815,523.5443
622,553.0965,525.8892
623,525.6358,522.93854
624,494.51376,510.5605
625,489.937,500.48383
626,482.61417,494.09796
627,507.32874,485.12482
628,508.24408,488.506
629,489.02164,501.135
630,491.7677,508.80194
631,574.1496,539.837
632,668.43115,656.2892
633,727.92914,742.8332
634,723.35236,772.93005
635,886.2854,762.22107
636,739.82874,803.83636
637,785.5965,765.7607
638,789.2579,783.98224
639,737.08264,781.8599
640,762.7126,738.9183
641,679.41534,715.88904
642,654.70074,621.0672
643,586.9646,595.6768
644,530.2126,559.32684
645,509.15942,536.8605
646,510.99014,528.3255
647,507.32874,515.4936
648,490.85236,512.08075
649,487.19095,501.2355
650,483.52954,490.4068
651,504.58267,488.09317
652,485.36023,490.64133
653,486.2756,492.1448
654,501.8366,496.58478
655,600.6949,538.26086
656,679.41534,672.61975
657,801.1575,742.6623
658,836.8563,800.48035
659,826.7874,798.64966
660,797.4961,787.30884
661,796.58075,782.1093
662,827.70276,783.3571
663,812.1417,798.4788
664,807.565,781.3728
665,773.6969,747.00397
666,657.44684,680.84106
667,589.71063,600.90955
668,575.98035,571.2383
669,577.81104,563.4041
670,554.9272,561.2499
671,559.50397,549.8419
672,532.9586,542.5555
673,514.65155,532.3746
674,508.24408,521.4942
675,511.9055,511.776
676,511.9055,504.3874
677,523.8051,502.79337
678,536.62006,529.12915
679,588.7953,594.63354
680,671.1772,685.91656
681,789.2579,754.2159
682,831.3642,804.9722
683,863.40155,810.9085
684,820.37994,812.9822
685,814.8878,802.4636
686,787.4272,803.41223
687,774.61224,792.6071
688,773.6969,767.04974
689,729.7598,721.47784
690,648.2933,646.3358
691,583.30316,592.4032
692,577.81104,565.4849
693,563.16534,559.697
694,559.50397,553.7393
695,564.9961,545.96875
696,557.6733,540.0392
697,558.5886,534.3582
698,520.1437,531.57294
699,505.49802,517.5184
700,507.32874,506.15018
701,511.9055,501.03378
702,524.72046,520.31195
703,580.55707,582.10645
704,652.87006,679.1515
705,728.8445,747.11426
706,772.7815,780.69806
707,843.2638,786.3629
708,843.2638,798.30774
709,801.1575,795.355
710,768.2047,785.0286
711,756.3051,770.5581
712,731.5905,746.6733
713,702.2992,699.6975
714,628.1555,641.81177
715,565.91144,587.5902
716,513.7362,557.5294
717,523.8051,536.8815
718,543.9429,532.40186
719,530.2126,530.0016
720,530.2126,520.09155
721,515.5669,514.8319
722,493.59842,506.26392
723,496.34448,496.5742
724,496.34448,493.4421
725,509.15942,497.32004
726,492.68307,517.14343
727,544.8582,535.6993
728,640.97046,627.1569
729,760.8819,725.50476
730,778.2736,781.56555
731,760.8819,776.68243
732,747.15155,755.13495
733,736.1673,743.90955
734,737.99805,738.99896
735,758.1358,737.7415
736,744.4055,725.6571
737,662.939,675.4896
738,596.1181,596.48413
739,547.6043,555.593
740,521.059,536.0462
741,526.55115,526.304
742,521.97437,523.0754
743,545.7736,517.07806
744,519.22833,519.9265
745,532.0433,513.20703
746,525.6358,513.815
747,497.25983,508.00024
748,532.0433,494.23502
749,507.32874,509.4183
750,501.8366,505.45374
751,514.65155,509.06693
752,526.55115,518.66943
753,516.48224,524.1731
754,519.22833,517.72784
755,507.32874,512.886
756,510.0748,510.2085
757,507.32874,513.2334
758,506.41336,512.4902
759,507.32874,513.80927
760,508.24408,511.43777
761,512.82086,509.54318
762,528.3819,509.9828
763,535.7047,513.8707
764,521.059,515.8824
765,540.2815,512.5587
766,540.2815,516.7266
767,496.34448,516.17413
768,524.72046,503.51144
769,519.22833,506.53162
770,561.33466,502.69843
771,529.29724,514.8776
772,530.2126,505.53473
773,504.58267,500.25098
774,532.9586,492.32043
775,499.09055,504.38828
776,495.42914,493.5927
777,522.8898,491.1569
778,521.97437,504.71924
779,498.1752,510.5848
780,520.1437,501.47867
781,516.48224,509.82635
782,514.65155,509.83942
783,540.2815,512.23236
784,500.0059,520.9439
785,530.2126,510.86398
786,515.5669,521.6258
787,526.55115,516.37537
788,516.48224,519.31287
789,545.7736,513.7402
790,559.50397,519.3131
791,541.19684,523.86694
792,530.2126,517.26245
793,562.25,510.34103
794,530.2126,519.6953
795,508.24408,506.94574
796,509.15942,496.27625
797,495.42914,515.3824
798,518.313,519.6538
799,556.7579,563.2804
800,609.84845,630.1387
801,688.5689,696.262
802,708.7067,744.5299
803,720.6063,751.5085
804,688.5689,752.5241
805,668.43115,729.04083
806,650.12396,707.7623
807,712.3681,681.554
808,652.87006,698.70197
809,616.2559,632.0112
810,585.13385,582.43744
811,575.98035,555.44946
812,533.87396,546.2712
813,499.09055,528.77136
814,486.2756,510.62857
815,510.99014,499.67136
816,502.75195,503.17303
817,484.4449,497.54935
818,482.61417,488.5141
819,483.52954,481.60873
820,496.34448,481.92654
821,478.95276,491.90817
822,497.25983,492.6027
823,489.02164,519.68335
824,502.75195,529.17206
825,544.8582,547.2815
826,536.62006,578.913
827,502.75195,558.22614
828,511.9055,524.60815
829,500.92126,521.1869
830,519.22833,511.06543
831,554.9272,517.61896
832,524.72046,531.81616
833,548.5197,513.2714
834,510.0748,519.1129
835,500.92126,499.1774
836,490.85236,493.4828
837,510.99014,485.0681
838,508.24408,487.73822
839,509.15942,487.45398
840,489.02164,485.15897
841,514.65155,476.69598
842,481.69882,485.87555
843,467.05316,471.4572
844,484.4449,463.37662
845,490.85236,476.6858
846,488.1063,491.19095
847,502.75195,504.3785
848,504.58267,525.6244
849,532.9586,531.41174
850,524.72046,554.71875
851,478.0374,546.2373
852,502.75195,506.13943
853,501.8366,515.9394
854,511.9055,512.796
855,528.3819,516.6471
856,525.6358,518.2155
857,585.13385,511.40616
858,556.7579,540.23865
859,496.34448,525.52856
860,496.34448,498.49326
861,489.02164,493.46283
862,502.75195,486.87067
863,521.059,489.73468
864,475.29135,491.47668
865,482.61417,475.3038
866,479.8681,475.76907
867,467.9685,472.22562
868,483.52954,469.27887
869,500.0059,494.645
870,485.36023,520.49274
871,538.45074,534.899
872,644.6319,610.89404
873,741.6594,716.52246
874,737.99805,761.8633
875,749.89764,755.3932
876,752.6437,751.8163
877,750.813,747.93835
878,751.72833,747.00415
879,767.28937,741.3155
880,727.0138,729.2536
881,715.1142,678.0323
882,623.57874,635.0002
883,568.6575,581.08154
884,553.0965,553.364
885,559.50397,541.20404
886,509.15942,538.33295
887,544.8582,518.79706
888,527.4665,518.9931
889,520.1437,513.3624
890,530.2126,509.1717
891,519.22833,505.1845
892,509.15942,500.49347
893,530.2126,503.84665
894,525.6358,531.72906
895,564.9961,573.06635
896,649.2086,646.56805
897,696.80707,721.78204
898,730.6752,744.30756
899,731.5905,751.928
900,735.25195,740.44434
901,703.2146,737.307
902,704.12994,721.7769
903,701.38385,708.6572
904,724.2677,684.22186
905,691.315,662.84
906,613.5098,614.1154
907,556.7579,566.25037
908,521.97437,540.87225
909,505.49802,526.1307
910,512.82086,517.28973
911,529.29724,513.38855
912,518.313,512.46063
913,533.87396,509.9464
914,504.58267,512.5957
915,484.4449,501.68454
916,482.61417,492.2167
917,484.4449,497.08383
918,495.42914,495.48056
919,510.99014,500.7911
920,516.48224,511.40634
921,500.0059,517.3336
922,525.6358,509.99063
923,496.34448,513.7039
924,502.75195,503.62225
925,500.0059,505.51553
926,513.7362,505.99286
927,506.41336,512.98834
928,508.24408,511.1591
929,535.7047,508.79874
930,519.22833,515.5175
931,512.82086,510.73715
932,503.66733,507.12778
933,509.15942,504.86777
934,546.68896,505.32358
935,529.29724,515.4047
936,508.24408,510.06094
937,496.34448,502.1888
938,510.99014,495.1122
939,532.0433,496.1992
940,505.49802,502.72113
941,505.49802,486.24088
942,502.75195,487.03323
943,493.59842,488.5252
944,479.8681,487.60342
945,491.7677,483.24338
946,492.68307,486.836
947,506.41336,489.81284
948,507.32874,497.81677
949,543.0275,501.6767
950,500.0059,520.97076
951,502.75195,506.3747
952,543.9429,507.31027
953,510.99014,521.2471
954,530.2126,512.68146
955,536.62006,518.3922
956,504.58267,519.49365
957,537.5354,510.4464
958,566.8268,516.8935
959,505.49802,522.39136
960,495.42914,505.33124
961,498.1752,495.653
962,498.1752,490.9404
963,510.99014,490.0263
964,516.48224,488.03857
965,493.59842,520.8894
966,501.8366,519.1036
967,582.3878,540.46124
968,686.7382,658.0327
969,724.2677,752.8554
970,772.7815,771.4048
971,770.95074,779.6554
972,811.2264,775.5056
973,781.93506,786.99146
974,771.8661,775.3913
975,792.9193,766.62006
976,727.0138,756.0191
977,673.0079,681.65674
978,617.17126,621.8781
979,544.8582,576.13916
980,542.1122,544.13654
981,536.62006,539.56036
982,529.29724,529.88696
983,575.98035,522.7997
984,530.2126,531.00354
985,538.45074,517.33276
986,504.58267,516.3761
987,500.0059,497.72275
988,493.59842,493.95346
989,493.59842,499.5071
990,498.1752,512.3546
991,563.16534,547.2833
992,624.4941,634.29
993,739.82874,703.8959
994,808.48035,764.4289
995,811.2264,783.7289
996,834.1102,778.3408
997,808.48035,785.9484
998,770.95074,784.3221
999,793.83466,774.1531
1000,821.2953,771.55896
1001,741.6594,757.7494
1002,642.80115,675.129
1003,607.10236,596.8597
1004,586.0492,573.9793
1005,563.16534,566.0044
1006,564.08075,557.553
1007,528.3819,551.9358
1008,543.9429,535.35455
1009,529.29724,533.61926
1010,499.09055,524.2319
1011,504.58267,509.66565
1012,501.8366,501.5253
1013,502.75195,497.9764
1014,521.059,511.97763
1015,583.30316,555.27563
1016,643.7165,658.83813
1017,759.9665,731.34174
1018,785.5965,790.1787
1019,818.5492,789.272
1020,728.8445,793.2413
1021,764.5433,761.21967
1022,781.0197,774.2404
1023,774.61224,778.759
1024,777.3583,757.05115
1025,737.99805,720.4269
1026,671.1772,653.93884
1027,590.626,602.9682
1028,554.9272,566.68695
1029,533.87396,551.1459
1030,528.3819,541.97235
1031,582.3878,532.44324
1032,539.3661,540.48627
1033,510.99014,526.9863
1034,513.7362,515.236
1035,501.8366,510.41254
1036,519.22833,500.67624
1037,500.92126,505.50223
1038,525.6358,509.62234
1039,630.90155,578.4061
1040,699.55316,715.83813
1041,807.565,767.27856
1042,823.126,808.3041
1043,807.565,800.396
1044,782.8504,789.1769
1045,793.83466,782.567
1046,793.83466,786.1615
1047,790.1733,781.3925
1048,748.98224,756.78687
1049,671.1772,699.78186
1050,648.2933,620.1855
1051,561.33466,591.10583
1052,543.0275,558.95026
1053,527.4665,546.4518
1054,521.059,534.4974
1055,549.43506,525.5404
1056,539.3661,525.45557
1057,527.4665,518.1231
1058,510.0748,511.20157
1059,509.15942,501.63245
1060,506.41336,496.21167
1061,517.39764,506.44144
1062,528.3819,537.6446
1063,595.20276,598.7132
1064,698.6378,692.2909
1065,741.6594,765.7586
1066,787.4272,774.0327
1067,756.3051,779.5827
1068,765.4586,760.0748
1069,788.3425,759.89233
1070,800.2421,768.0962
1071,756.3051,765.29474
1072,727.0138,723.4782
1073,630.90155,664.061
1074,642.80115,585.42834
1075,580.55707,574.4774
1076,534.78937,550.46
1077,555.8425,535.675
1078,513.7362,535.4582
1079,545.7736,523.1342
1080,511.9055,526.6877
1081,500.92126,513.70496
1082,498.1752,505.0596
1083,493.59842,498.59857
1084,493.59842,492.6128
1085,496.34448,501.9593
1086,507.32874,502.69125
1087,530.2126,508.86926
1088,559.50397,522.57886
1089,550.3504,535.5382
1090,575.98035,534.9268
1091,543.0275,545.69934
1092,553.0965,534.6247
1093,553.0965,538.11993
1094,541.19684,536.9477
1095,523.8051,531.07416
1096,522.8898,520.9524
1097,518.313,517.2142
1098,517.39764,514.68866
1099,507.32874,513.37024
1100,540.2815,509.1892
1101,525.6358,518.41235
1102,504.58267,514.75055
1103,519.22833,509.00583
1104,514.65155,509.53864
1105,551.26575,506.58017
1106,507.32874,514.51105
1107,499.09055,500.97525
1108,497.25983,495.55435
1109,534.78937,487.52072
1110,525.6358,503.13904
1111,496.34448,506.0753
1112,532.9586,492.111
1113,503.66733,511.48755
1114,530.2126,503.3427
1115,540.2815,517.3986
1116,536.62006,524.29236
1117,515.5669,522.1087
1118,516.48224,514.7317
1119,547.6043,512.82996
1120,541.19684,527.0828
1121,562.25,526.5652
1122,514.65155,532.3186
1123,507.32874,519.19824
1124,519.22833,513.9569
1125,535.7047,516.18164
1126,544.8582,519.16003
1127,544.8582,519.5132
1128,544.8582,516.77014
1129,496.34448,515.5115
1130,523.8051,499.75845
1131,503.66733,500.5662
1132,500.0059,493.37122
1133,496.34448,507.17264
1134,500.0059,518.2942
1135,568.6575,542.4989
1136,631.8169,654.03656
1137,698.6378,717.55566
1138,806.6496,756.1372
1139,803.90356,790.86444
1140,773.6969,783.6166
1141,827.70276,773.90967
1142,820.37994,792.0622
1143,797.4961,786.38043
1144,802.0729,766.6647
1145,746.2362,738.8739
1146,673.0079,670.3159
1147,576.8957,607.0115
1148,551.26575,561.0538
1149,554.9272,548.7717
1150,551.26575,544.03467
1151,501.8366,536.8071
1152,524.72046,518.45984
1153,505.49802,514.84595
1154,494.51376,506.0646
1155,500.92126,498.27597
1156,485.36023,491.35535
1157,505.49802,489.78345
1158,504.58267,513.1005
1159,575.98035,547.39923
1160,635.47833,655.28894
1161,724.2677,718.2172
